covidtrialID,measurementOMOPID
NCT04323878,4099103
NCT04385069,4120014
NCT04385069,42739976
NCT04386564,4120215
NCT04386564,4120014
NCT04452669,37044592
NCT04409184,40218805
NCT04409184,38004692
NCT04389645,4120014
NCT04287686,4017403
NCT04287686,37116008
NCT04287686,3025085
NCT04287686,4313591
NCT04287686,4310328
NCT04287686,4233883
NCT04287686,4004887
NCT04287686,44808631
NCT04371744,4133775
NCT04356417,42873634
NCT04340479,4156037
NCT04270383,37394268
NCT04396600,4148982
NCT04449588,4313591
NCT04449588,4310328
NCT04449588,4096101
NCT04449588,4233883
NCT04449588,403316
NCT04449588,36716965
NCT04408222,4313591
NCT04408222,4216495
NCT04408222,4096101
NCT04466657,35923655
NCT04466657,4310328
NCT04466657,4096101
NCT04466657,40769164
NCT04466657,4041531
NCT04466657,4094657
NCT04466657,4189605
NCT04466657,2212296
NCT04466657,45766326
NCT04339387,4161294
NCT04333693,4101792
NCT04439045,4061031
NCT04448756,4096101
NCT04448756,4353936
NCT04448756,762946
NCT04279795,4198678
NCT04279795,4211531
NCT04279795,37394268
NCT04395781,4120014
NCT04436458,40483622
NCT04425317,4120014
NCT04337008,4353936
NCT04337008,4353713
NCT04337008,4120014
NCT04413071,4128616
NCT04363593,4161294
NCT04363593,4161294
NCT04374084,42537274
NCT04374084,4310328
NCT04400929,4013734
NCT04400929,4233883
NCT04468139,4120014
NCT04468139,4186543
NCT04344327,42528538
NCT04344327,35923655
NCT04344327,4121556
NCT04367662,4120014
NCT04433871,45888474
NCT04433871,4120014
NCT04457609,4058335
NCT04323761,41949224
NCT04323761,4120014
NCT04323761,4310328
NCT04323761,4096101
NCT04323761,4041531
NCT04323761,414638
NCT04323761,45890528
NCT04347512,4122259
NCT04366817,4034087
NCT04452942,4120014
NCT04362150,4239666
NCT04362150,403485
NCT04362150,2721187
NCT04427332,42000957
NCT04470531,4213477
NCT04470531,4013734
NCT04470531,2212761
NCT04346342,4120014
NCT04376658,44791546
NCT04361981,403485
NCT04413955,4313591
NCT04413955,4233883
NCT04353154,4082496
NCT04470622,4169609
NCT04470622,4310328
NCT04470622,4224504
NCT04377425,4480912
NCT04463420,4120014
NCT04359836,4120014
NCT04356950,913915
NCT04396353,37044592
NCT04396353,426033
NCT04347928,4353936
NCT04338009,35942044
NCT04338009,37311061
NCT04374123,37311061
NCT04371289,37311061
NCT04467840,4094532
NCT04376853,4120014
NCT04365322,4120014
NCT04365322,4096101
NCT04394884,4096101
NCT04382781,4120014
NCT04382781,45771331
NCT04382781,2212333
NCT04382781,4322628
NCT04443725,35923655
NCT04443725,703439
NCT04472572,4313591
NCT04472572,4233883
NCT04456452,19136048
NCT04456452,4120014
NCT04456452,4310328
NCT04456452,4096101
NCT04456452,4313591
NCT04395924,4120014
NCT04395924,4057302
NCT04387656,926978
NCT04387656,40218805
NCT04387656,40218805
NCT04387656,4078242
NCT04387656,40218805
NCT04387656,4203722
NCT04387656,40218805
NCT04338360,4313591
NCT04338360,4233883
NCT04397705,45771331
NCT04397705,4224504
NCT04397705,4174241
NCT04369274,4353936
NCT04369274,4310328
NCT04369274,4353713
NCT04450004,4245997
NCT04450004,4094448
NCT04450004,4055286
NCT04459702,4216826
NCT04459702,913916
NCT04449718,4313591
NCT04449718,4013734
NCT04371978,4161294
NCT04371978,4120014
NCT04378842,45878402
NCT04378842,4065423
NCT04411147,4052083
NCT04411147,45889912
NCT04411147,4196134
NCT04375748,4148981
NCT04391738,4120014
NCT04391738,37111521
NCT04391738,4245997
NCT04373798,37311061
NCT04451889,4098214
NCT04403061,4120014
NCT04367805,4281995
NCT04367805,4133775
NCT04367805,4120014
NCT04425759,42020841
NCT04461340,4120014
NCT04367870,4164808
NCT04444271,4310328
NCT04444271,4353936
NCT04444271,4212484
NCT04354714,40218805
NCT04354714,2720891
NCT04354714,4353936
NCT04354714,4150345
NCT04354714,4323433
NCT04354714,4198748
NCT04354714,4259931
NCT04354714,37398808
NCT04354714,4148615
NCT04354714,4267147
NCT04354714,2212296
NCT04354714,4094448
NCT04347824,4120014
NCT04347824,2616466
NCT04471766,419288
NCT04350736,4245997
NCT04444531,4353936
NCT04444531,4313591
NCT04445337,4233883
NCT04384042,35928795
NCT04338568,4310328
NCT04441632,46237956
NCT04341610,45771331
NCT04341610,4313591
NCT04341610,4310328
NCT04341610,4353936
NCT04470297,4096101
NCT04363606,425279
NCT04385017,40484652
NCT04385017,4205485
NCT04385017,40769164
NCT04385017,4078242
NCT04385017,4081164
NCT04360733,4120014
NCT04397900,37311061
NCT04466982,40218805
NCT04388657,4133775
NCT04388657,3027941
NCT04320472,4304798
NCT04320472,4120014
NCT04452565,40218805
NCT04452565,4132152
NCT04452565,30252
NCT04452565,19124906
NCT04444700,4310328
NCT04422340,40484652
NCT04347460,4120014
NCT04347460,4213477
NCT04400799,4302666
NCT04387955,4120014
NCT04433754,919204
NCT04433754,99076
NCT04435522,4120014
NCT04443881,4120215
NCT04443881,4310328
NCT04443881,4224504
NCT04443881,4353936
NCT04443881,43012761
NCT04443881,2212333
NCT04443881,4120014
NCT04443881,4121879
NCT04466098,4233883
NCT04466098,44782659
NCT04466098,4353713
NCT04466098,37108742
NCT04466098,4108582
NCT04466098,37208635
NCT04466098,37069277
NCT04466098,45890528
NCT04466098,4189605
NCT04466098,414638
NCT04466098,42109
NCT04369820,4353936
NCT04369820,4120014
NCT04355351,4279378
NCT04355351,4120014
NCT04426279,44791453
NCT04426279,37312057
NCT04426279,44791453
NCT04426279,44791453
NCT04385576,1175318
NCT04352491,36716646
NCT04446377,45771331
NCT04446377,4055286
NCT04446377,37394135
NCT04420364,40484652
NCT04420364,4099605
NCT04359693,4148981
NCT04456413,9489
NCT04458298,44782659
NCT04458298,4245997
NCT04458298,35942044
NCT04458298,4096101
NCT04458298,438398
NCT04458298,4480642
NCT04379661,4234469
NCT04470427,37394135
NCT04470427,4094448
NCT04390516,37044592
NCT04364698,4120014
NCT04418206,35936593
NCT04365764,4096101
NCT04456049,4133775
NCT04456049,4244232
NCT04456049,4039428
NCT04456049,419452
NCT04456049,414638
NCT04456049,4189605
NCT04456049,45890528
NCT04456049,45765671
NCT04456049,45766326
NCT04378777,35923655
NCT04453540,415756
NCT04425915,45876012
NCT04425915,4313591
NCT04425915,4310328
NCT04425915,4353936
NCT04279782,4198678
NCT04279782,4211531
NCT04438954,4169156
NCT04386369,4313591
NCT04386369,4099592
NCT04386369,35607849
NCT04399109,44792674
NCT04399109,4240839
NCT04462783,40218805
NCT04430062,40484651
NCT04376476,35928795
NCT04376476,40484652
NCT04376476,4310328
NCT04376476,4096101
NCT04376476,4041031
NCT04376476,4120014
NCT04376476,37111521
NCT04384614,4120014
NCT04403009,40484652
NCT04472585,4245997
NCT04468958,4181663
NCT04468958,42739976
NCT04338945,706335
NCT04453579,4245997
NCT04403906,704994
NCT04355871,8715
NCT04463004,4161294
NCT04463004,4096101
NCT04463004,37398482
NCT04441684,4135664
NCT04441684,37044592
NCT04455360,4120014
NCT04351711,40484652
NCT04347070,4148981
NCT04324684,37311061
NCT04306705,4120014
NCT04306705,4096101
NCT04306705,43012761
NCT04459520,40769164
NCT04385212,35923655
NCT04385212,42574162
NCT04468087,4096101
NCT04468087,4254663
NCT04464408,913915
NCT04358627,4096101
NCT04358627,4353936
NCT04466280,4120014
NCT04402892,4120014
NCT04433039,4119316
NCT04359992,40484652
NCT04381312,4120014
NCT04381312,2787119
NCT04292964,4313591
NCT04292964,45770406
NCT04292964,4233883
NCT04347369,35936749
NCT04390165,35928795
NCT04393428,4161294
NCT04470414,4120014
NCT04470414,4135664
NCT04459325,4313591
NCT04459325,4096101
NCT04459325,45889912
NCT04351503,40218805
NCT04351503,4195106
NCT04351503,4049328
NCT04457570,35942044
NCT04369807,4120014
NCT04436276,45771331
NCT04436276,4055286
NCT04436276,4245997
NCT04436276,4181663
NCT04349618,4129644
NCT04349618,40484652
NCT04349618,4233883
NCT04349618,4353713
NCT04349618,4099154
NCT04451291,4120014
NCT04394195,4133775
NCT04462120,4120014
NCT04351243,4120014
NCT04351243,439937
NCT04351243,2212333
NCT04369989,4096101
NCT04369989,4313591
NCT04359459,4120014
NCT04400890,70647
NCT04434157,40218805
NCT04435327,4120014
NCT04435327,4233883
NCT04373486,35936593
NCT04293692,4310328
NCT04293692,4353936
NCT04408027,4253168
NCT04326036,4044747
NCT04326036,4215562
NCT04452773,4058632
NCT04387292,4120014
NCT04468789,4215562
NCT04464395,4120014
NCT04472494,4310328
NCT04453384,409491
NCT04453384,4096101
NCT04453384,4094448
NCT04446429,40218805
NCT04451993,4245997
NCT04371926,37311061
NCT04403880,43012761
NCT04403880,40218805
NCT04403880,43542669
NCT04416061,37311061
NCT04391946,4120014
NCT04409925,4122259
NCT04409925,4313591
NCT04409925,410346
NCT04409925,41881318
NCT04454398,4310328
NCT04367857,42848811
NCT04344119,4120014
NCT04344119,4156655
NCT04345510,4076484
NCT04362345,4120014
NCT04441372,703443
NCT04441372,45771331
NCT04377685,40484652
NCT04465604,4120014
NCT04465604,4313591
NCT04465604,4310328
NCT04423042,40484652
NCT04423042,2212333
NCT04387409,4094448
NCT04407429,42073672
NCT04407429,32577
NCT04407429,4119534
NCT04414904,35936749
NCT04414904,4120014
NCT04457505,4120014
NCT04462367,37311061
NCT04344977,37111521
NCT04465474,4230221
NCT04465474,44804321
NCT04399746,4253759
NCT04343742,19136048
NCT04393155,37311061
NCT04431908,4120014
NCT04346212,4120014
NCT04346212,4233883
NCT04361903,35936749
NCT04361903,4310328
NCT04361903,40762508
NCT04361903,21492391
NCT04361903,4353936
NCT04361903,4353936
NCT04407169,35607849
NCT04344015,403485
NCT04344015,4044747
NCT04344015,40218805
NCT04435353,41970933
NCT04457349,4120014
NCT04457349,43012761
NCT04457349,2212761
NCT04457349,4042999
NCT04457349,4233883
NCT04445376,4120014
NCT04445376,37311861
NCT04389463,4133775
NCT04372576,4120014
NCT04402814,4064728
NCT04391829,4120014
NCT04368390,4225119
NCT04467931,40218805
NCT04373109,4305306
NCT04373109,4106804
NCT04430608,4120014
NCT04405544,41958342
NCT04407663,4245997
NCT04453657,36307948
NCT04366024,35936749
NCT04454372,4148981
NCT04369066,4161294
NCT04369066,703439
NCT04386395,35936593
NCT04426084,4330441
NCT04366986,40218805
NCT04357535,4120014
NCT04462627,41894006
NCT04469634,4120014
NCT04357340,37044592
NCT04392089,4353936
NCT04392089,4353713
NCT04392089,4136341
NCT04454333,913915
NCT04454333,4120014
NCT04341415,4120014
NCT04341415,4027547
NCT04354701,4160001
NCT04419623,4310328
NCT04356495,40218805
NCT04356495,4122259
NCT04347980,4353936
NCT04347980,4139635
NCT04347980,44782659
NCT04385199,4313591
NCT04385199,4310328
NCT04345887,41907589
NCT04429334,4353936
NCT04359953,4161294
NCT04361461,42599524
NCT04361461,42530746
NCT04361461,4313591
NCT04361461,4183351
NCT04365439,4096101
NCT04342169,40218805
NCT04412395,4120014
NCT04382586,4120014
NCT04359654,35923655
NCT04359654,4310328
NCT04359654,2212761
NCT04344379,4089466
NCT04344379,421845
NCT04344379,4094448
NCT04329572,4250175
NCT04380818,4120014
NCT04380818,4322628
NCT04374461,40487382
NCT04276688,45771331
NCT04371952,4161294
NCT04371952,4245997
NCT04371952,4223299
NCT04323527,4313591
NCT04323527,4239408
NCT04323527,4150345
NCT04347681,4120014
NCT04347681,4313591
NCT04347681,4233883
NCT04347681,4122259
NCT04347681,4190823
NCT04299724,4198678
NCT04299724,4078242
NCT04299724,434557
NCT04331665,4310328
NCT04349241,42739976
NCT04377503,4353936
NCT04377503,2212762
NCT04377503,35917352
NCT04377503,2212333
NCT04377503,4322628
NCT04321421,703439
NCT04321421,4120014
NCT04321421,4165535
NCT04420390,4120014
NCT04420390,4096101
NCT04420390,4353936
NCT04420390,4322628
NCT04420390,2212333
NCT04362813,4099154
NCT04362813,4120014
NCT04362813,4096101
NCT04362813,410346
NCT04362813,4353936
NCT04362813,2212761
NCT04343183,37311061
NCT04343183,4310328
NCT04343183,410346
NCT04432766,4120014
NCT04432766,4096101
NCT04432766,4329601
NCT04431466,4308014
NCT04431466,44808684
NCT04360837,36684829
NCT04401202,4120014
NCT04332380,40484651
NCT04332380,4313591
NCT04332380,36684937
NCT04332380,36684937
NCT04441424,42539061
NCT04441424,4310328
NCT04382625,4016186
NCT04382625,45883087
NCT04427566,4353936
NCT04403100,45771331
NCT04372017,32759
NCT04372017,37111521
NCT04312009,4055286
NCT04312009,36715206
NCT04312009,46003728
NCT04372602,40218805
NCT04372602,37079487
NCT04372602,4353936
NCT04372602,4150345
NCT04372602,4323433
NCT04372602,4198748
NCT04372602,4259931
NCT04372602,37398808
NCT04372602,4148615
NCT04372602,4267147
NCT04372602,2212296
NCT04372602,4094448
NCT04251871,724939
NCT04421027,35923655
NCT04421027,4120014
NCT04421027,4096101
NCT04421027,45770406
NCT04421027,4042999
NCT04421027,4313591
NCT04421027,439937
NCT04421027,4121879
NCT04421027,2212333
NCT04312997,36713682
NCT04312997,4224504
NCT04312997,413384
NCT04312997,4250175
NCT04343261,4313591
NCT04343261,4233883
NCT04363346,4120014
NCT04363346,43012761
NCT04363346,2212761
NCT04363346,2212333
NCT04363346,42021663
NCT04370015,4135664
NCT04362332,37396703
NCT04329923,45771331
NCT04329923,2212761
NCT04329923,4322628
NCT04329923,409491
NCT04329923,4108582
NCT04329923,4216826
NCT04329923,42066841
NCT04329923,4223299
NCT04416048,4161294
NCT04416048,4322628
NCT04416048,4129293
NCT04416048,4055286
NCT04405076,4245997
NCT04405076,37394135
NCT04405076,4094448
NCT04276896,4198678
NCT04276896,4078242
NCT04276896,434557
NCT04324021,4073321
NCT04324021,4233883
NCT04324021,4313591
NCT04324021,4096101
NCT04324021,44782659
NCT04324021,4254663
NCT04324021,2212333
NCT04324021,4121879
NCT04324021,4322628
NCT04327401,4233883
NCT04327401,4353713
NCT04327401,1177294
NCT04338698,4094448
NCT04396106,4096101
NCT04396106,4245997
NCT04346628,4094448
NCT04357457,37311061
NCT04357457,4310328
NCT04357457,4096101
NCT04364763,4480642
NCT04364763,4245997
NCT04364763,4310328
NCT04364763,4055285
NCT04360356,4120014
NCT04255017,37311065
NCT04434131,37311061
NCT04322565,4208169
NCT04322565,4073317
NCT04322565,45771331
NCT04322565,4313591
NCT04322565,4310328
NCT04322565,4224504
NCT04321616,4120014
NCT04392141,413511
NCT04392141,4261867
NCT04359901,703444
NCT04355962,4233883
NCT04355962,4148981
NCT04332094,4057955
NCT04398290,4055286
NCT04423861,4250175
NCT04370782,4051061
NCT04370782,4245997
NCT04323592,41907589
NCT04323592,2212761
NCT04269525,4094448
NCT04330638,4195124
NCT04330638,4120014
NCT04330638,4057304
NCT04330638,42739976
NCT04330638,4215562
NCT04330638,4233883
NCT04330638,37397915
NCT04330638,2212333
NCT04330638,4322628
NCT04330638,2212761
NCT04328961,4099154
NCT04432324,35923655
NCT04432324,35923655
NCT04432324,4353936
NCT04432324,2212333
NCT04432324,4121879
NCT04432324,439937
NCT04387760,4120014
NCT04387760,3006322
NCT04337918,37311061
NCT04335123,4161294
NCT04335123,4096101
NCT04335123,4233883
NCT04335123,4042999
NCT04335123,36241855
NCT04397757,4120014
NCT04397757,3050905
NCT04397757,40483736
NCT04397757,40762508
NCT04397757,4313591
NCT04334460,4302666
NCT04334460,4096101
NCT04334460,4041162
NCT04348461,4055286
NCT04356833,4120014
NCT04356833,4233883
NCT04356833,45770406
NCT04356833,44782659
NCT04356833,44816312
NCT04341727,40218805
NCT04341727,4132152
NCT04341727,30252
NCT04341727,19124906
NCT04412538,4165738
NCT04412538,4224504
NCT04412538,4152194
NCT04412538,415479
NCT04413864,4155233
NCT04389840,4133004
NCT04389840,36685446
NCT04389840,40762508
NCT04389840,4158499
NCT04424134,35923655
NCT04424134,2212761
NCT04361643,4120014
NCT04361643,37311061
NCT04361643,4254663
NCT04361643,4148615
NCT04382651,4120014
NCT04382651,4310328
NCT04382651,4096101
NCT04382651,4353936
NCT04382651,2212761
NCT04382651,4099154
NCT04421534,35923655
NCT04421534,703439
NCT04317092,4120014
NCT04317092,4310328
NCT04362137,35923655
NCT04362137,4313591
NCT04362137,4310328
NCT04362137,410346
NCT04362137,4353936
NCT04405908,4041162
NCT04405908,4055286
NCT04405908,4096059
NCT04405908,4587925
NCT04405908,38004692
NCT04405908,42739976
NCT04350684,45771331
NCT04350684,4096101
NCT04350684,4313591
NCT04375202,4120014
NCT04375202,4310328
NCT04375202,4353936
NCT04389411,35936749
NCT04389580,4120014
NCT04389580,40487382
NCT04389580,4233883
NCT04389580,4057263
NCT04389580,4353713
NCT04341584,37398482
NCT04345614,44782659
NCT04345614,19025274
NCT04345614,4313591
NCT04345614,4239408
NCT04345614,4310328
NCT04345614,40762508
NCT04345614,4233883
NCT04345614,4224504
NCT04376034,403485
NCT04376034,4044747
NCT04376034,37111521
NCT04244591,4120014
NCT04244591,4233883
NCT04244591,4057263
NCT04351620,9394
NCT04331613,4313591
NCT04331613,410346
NCT04331613,4353936
NCT04331613,4233883
NCT04375735,4233883
NCT04359810,4120014
NCT04359810,4310328
NCT04359810,4096101
NCT04425460,4261867
NCT04425460,37311065
NCT04425460,4313591
NCT04425460,4055286
NCT04425460,4296023
NCT04425460,4037338
NCT04382729,4353936
NCT04437823,35928795
NCT04334967,703439
NCT04365517,37393623
NCT04390152,4233883
NCT04408209,4120014
NCT04408209,4121345
NCT04408209,4313591
NCT04408209,45889912
NCT04408209,2212761
NCT04408209,2212333
NCT04408209,4353936
NCT04341285,4129644
NCT04341285,45879249
NCT04341285,404092
NCT04415073,4120014
NCT04415073,4096101
NCT04326920,4120014
NCT04326920,4215562
NCT04326920,4233883
NCT04381052,4226382
NCT04381052,4405019
NCT04381052,4310328
NCT04381052,4096101
NCT04381052,2212761
NCT04381052,4121879
NCT04381052,4103448
NCT04359251,2212348
NCT04348695,4120014
NCT04348695,4039428
NCT04348695,3630868
NCT04348695,4055286
NCT04345848,4322628
NCT04360824,41940705
NCT04353180,4120014
NCT04353180,40487382
NCT04353180,4233883
NCT04353180,4057263
NCT04353180,4353713
NCT04335552,4239666
NCT04335552,4096101
NCT04355364,4233883
NCT04399798,4208414
NCT04399798,2212333
NCT04399798,4254663
NCT04358926,35936593
NCT04358926,4245997
NCT04358926,4035815
NCT04412057,4233883
NCT04412057,4310328
NCT04426695,42599524
NCT04351191,45771331
NCT04351191,4313591
NCT04351191,35936593
NCT04351191,4245997
NCT04346615,4013886
NCT04358783,4094448
NCT04425629,913916
NCT04351516,4120014
NCT04334382,4162526
NCT04414124,37311061
NCT04414124,37311061
NCT04424901,4120014
NCT04424901,4329601
NCT04424901,40762508
NCT04424901,4233883
NCT04424901,4126465
NCT04424901,44789316
NCT04366908,4120014
NCT04346147,36303566
NCT04346147,4008859
NCT04346147,37393856
NCT04346147,3739306
NCT04346147,45889912
NCT04346147,19061821
NCT04346147,45890528
NCT04346147,4189605
NCT04346147,414638
NCT04381884,4120014
NCT04381884,4094448
NCT04344041,4310328
NCT04344041,4096101
NCT04344041,4353936
NCT04329611,35936749
NCT04334928,4094448
NCT04378244,35936749
NCT04378244,3630868
NCT04378244,4039428
NCT04378244,4013964
NCT04378244,2212296
NCT04378244,4042561
NCT04378244,4230543
NCT04378244,4094448
NCT04351763,4353936
NCT04374032,4120014
NCT04374032,421471
NCT04374032,4096101
NCT04393792,37311061
NCT04392427,4120014
NCT04335305,35928795
NCT04335305,2212764
NCT04335305,36684937
NCT04335305,40487382
NCT04335305,4096101
NCT04335305,2212333
NCT04335305,43012761
NCT04335305,4322628
NCT04335305,2212761
NCT04335305,4121879
NCT04335305,4094448
NCT04335305,40769164
NCT04335305,4041531
NCT04335305,4094657
NCT04335305,4189605
NCT04335305,2212296
NCT04335305,4247126
NCT04335305,45889246
NCT04335305,2212924
NCT04335305,4120014
NCT04375098,41989996
NCT04368000,37311061
NCT04325061,37311061
NCT04331366,4310328
NCT04321993,4120014
NCT04321993,4096101
NCT04321993,45771331
NCT04381871,4120014
NCT04384380,45771331
NCT04357860,4133775
NCT04357860,43012761
NCT04357860,4322628
NCT04357860,4094448
NCT04383548,4120014
NCT04344457,4120014
NCT04344457,3020165
NCT04344457,4239408
NCT04344457,45771331
NCT04352751,4099154
NCT04352751,35936749
NCT04352751,4313591
NCT04352751,3016502
NCT04347382,3000182
NCT04344730,410346
NCT04320056,4096101
NCT04320056,4353936
NCT04349631,4302666
NCT04349631,4301868
NCT04381858,40218805
NCT04381858,4313591
NCT04381858,4310328
NCT04381858,4353936
NCT04343976,4120014
NCT04343976,4161294
NCT04377646,4120014
NCT04377646,4169609
NCT04363866,44184
NCT04363866,4326744
NCT04363866,4055286
NCT04324996,4261867
NCT04374526,4233883
NCT04346667,4245997
NCT04361435,4096101
NCT04361435,4353936
NCT04348071,4120014
NCT04384900,4161294
NCT04432987,4120014
NCT04432987,4041437
NCT04401423,4013964
NCT04401423,40762508
NCT04401423,4120014
NCT04352400,4302666
NCT04352400,4310328
NCT04352400,4353936
NCT04352400,45770406
NCT04352400,4313591
NCT04435795,4120014
NCT04405570,413511
NCT04405570,44805567
NCT04405570,4094448
NCT04405570,4250175
NCT04356482,37311061
NCT04356482,36684937
NCT04328493,4120014
NCT04382066,4120014
NCT04382066,4094448
NCT04355143,1338985
NCT04355143,4108582
NCT04355676,4310328
NCT04355676,4096101
NCT04355676,4224504
NCT04355676,4313591
NCT04355676,4239408
NCT04355676,40762508
NCT04355676,4233883
NCT04355676,4041162
NCT04325893,35936593
NCT04325893,4245997
NCT04325893,4310328
NCT04325893,4096101
NCT04364009,35936593
NCT04364009,4313591
NCT04364009,4148615
NCT04364009,37016292
NCT04377750,4120014
NCT04377750,4073321
NCT04365127,4043597
NCT04365127,4310328
NCT04361942,4313591
NCT04361942,4310328
NCT04384445,35928795
NCT04384445,4353713
NCT04384445,4233883
NCT04345276,40484652
NCT04393727,4120014
NCT04393727,4353936
NCT04384588,4313591
NCT04384588,4230543
NCT04384588,4216411
NCT04384588,4322628
NCT04384588,3630868
NCT04384588,4211531
NCT04384588,2212761
NCT04411667,37311061
NCT04411667,4310328
NCT04411667,4094448
NCT04351906,4129644
NCT04351906,4353713
NCT04405739,4313591
NCT04405739,4120014
NCT04405739,4094448
NCT04405739,4250175
NCT04382131,45771331
NCT04394793,44808684
NCT04393246,4175713
NCT04335032,4310328
NCT04335032,4233883
NCT04335032,45771331
NCT04330690,4120014
NCT04385095,4227247
NCT04385095,4231408
NCT04323631,4120014
NCT04273581,4310328
NCT04273581,3027801
NCT04305457,4344376
NCT04305457,723479
NCT04305457,4139173
NCT04305457,415129
NCT04305457,4184654
NCT04305457,4313591
NCT04305457,4072522
NCT04404361,4133775
NCT04404361,4120014
NCT04404361,4096101
NCT04404361,4313591
NCT04404361,4233883
NCT04404361,4267147
NCT04403243,35923655
NCT04403243,2212761
NCT04370236,4245997
NCT04370236,45880773
NCT04370236,37311061
NCT04370236,40762508
NCT04366232,4120014
NCT04366232,4313591
NCT04366232,2212761
NCT04366232,4233883
NCT04397328,4245997
NCT04302766,4094448
NCT04344288,4224504
NCT04344288,4096101
NCT04344288,4353936
NCT04441398,4310328
NCT04441398,4077703
NCT04339426,4203722
NCT04339426,44808684
NCT04339426,4148615
NCT04339426,413199
NCT04339426,4267147
NCT04339426,4013964
NCT04339426,45765671
NCT04339426,45766326
NCT04339426,37392316
NCT04339426,4230543
NCT04339426,2212227
NCT04356534,4310328
NCT04392414,4120014
NCT04392414,2212761
NCT04343963,45884167
NCT04343963,4353936
NCT04343963,4224504
NCT04343963,4322628
NCT04343963,2212333
NCT04343963,439937
NCT04343963,4121879
NCT04359277,4322628
NCT04431453,37111521
NCT04431453,4120014
NCT04355429,4120014
NCT04365582,4120014
NCT04263402,4313591
NCT04263402,4096101
NCT04263402,4233883
NCT04263402,37311065
NCT04381377,4120014
NCT04381377,45770406
NCT04402060,434004
NCT04356690,2212333
NCT04356690,2212761
NCT04356690,37393855
NCT04356690,4310328
NCT04350593,4096101
NCT04350593,4336683
NCT04327349,4353936
NCT04327349,4096101
NCT04327349,42593566
NCT04327349,35936749
NCT04388709,3030067
NCT04388709,4233883
NCT04412785,4009412
NCT04412785,372052
NCT04412785,45766326
NCT04326426,40484652
NCT04326426,45771331
NCT04326426,4310328
NCT04349098,4313591
NCT04349098,4239408
NCT04349098,40762508
NCT04349098,4233883
NCT04349098,4041162
NCT04399889,913916
NCT04399889,423746
NCT04399889,4353936
NCT04399889,4353713
NCT04379518,45771331
NCT04379518,4253759
NCT04379518,35923655
NCT04379518,4039428
NCT04379518,45889912
NCT04379518,4151358
NCT04379518,4148615
NCT04379518,2212296
NCT04379518,4230543
NCT04379518,4094595
NCT04379518,414638
NCT04379518,4041531
NCT04379518,919204
NCT04379518,99076
NCT04379518,4207729
NCT04254874,4239666
NCT04370223,4133775
NCT04370223,4120014
NCT04370223,4310328
NCT04370223,4096101
NCT04370223,4042999
NCT04394117,4336683
NCT04394117,4094448
NCT04394117,4152194
NCT04394117,4126465
NCT04394117,36716965
NCT04394117,37111521
NCT04394117,37116827
NCT04326075,4096101
NCT04326075,4099103
NCT04326075,4233883
NCT04348305,44782659
NCT04377620,4233883
NCT04342182,4120014
NCT04345523,4120014
NCT04345523,4096101
NCT04380519,4096101
NCT04380519,4313591
NCT04380519,4233883
NCT04380519,45770406
NCT04380519,4120014
NCT04380519,4120014
NCT04351724,4310328
NCT04351724,4336683
NCT04351724,4326744
NCT04351724,4196147
NCT04351724,2212761
NCT04353674,45876498
NCT04320615,4133775
NCT04320615,4096101
NCT04374279,4306239
NCT04374279,35923655
NCT04358068,45770396
NCT04358068,4150754
NCT04359511,4353936
NCT04403269,4353936
NCT04347941,41881318
NCT04347941,4096101
NCT04347941,4313591
NCT04374487,4353936
NCT04374487,4313591
NCT04374487,40762508
NCT04374487,4313591
NCT04374487,4233883
NCT04336462,4313591
NCT04336462,4310328
NCT04336462,4353936
NCT04411446,4310328
NCT04392531,4120014
NCT04392531,40769164
NCT04392531,41998269
NCT04392531,4071997
NCT04392531,45766326
NCT04392531,4213477
NCT04341116,4120014
NCT04341116,4310328
NCT04432298,41881318
NCT04432298,4083126
NCT04432298,4310328
NCT04432298,4096101
NCT04400058,4096101
NCT04400058,4353936
NCT04412486,4233883
NCT04412486,4224504
NCT04412486,36684937
NCT04382924,4169506
NCT04386239,4322904
NCT04386239,4322628
NCT04343001,4099958
NCT04358406,37111521
NCT04358406,45771331
NCT04358406,4239408
NCT04358406,4313591
NCT04358406,4012972
NCT04358406,42599524
NCT04324463,4245997
NCT04348409,4250175
NCT04329832,37311061
NCT04395105,4120014
NCT04422509,4120014
NCT04344236,37311061
NCT04344236,40769164
NCT04376788,4313591
NCT04338126,4064473
NCT04313023,413384
NCT04313023,4250175
NCT04354831,37311061
NCT04354831,4120014
NCT04354831,4313591
NCT04323514,4099676
NCT04372368,4313591
NCT04372368,4310328
NCT04372368,4313591
NCT04410328,4096101
NCT04379271,37044592
NCT04379271,40483539
NCT04379271,4096101
NCT04379271,4313591
NCT04379271,4296023
NCT04357782,35923655
NCT04357782,4096101
NCT04357782,4094448
NCT04373044,4133775
NCT04373044,4120014
NCT04373044,4249696
NCT04373044,40483539
NCT04373044,4096101
NCT04373044,4245997
NCT04373044,45880179
NCT04373044,4103448
NCT04276987,4313591
NCT04276987,4224504
NCT04276987,4310328
NCT04276987,4096101
NCT04276987,4233883
NCT04373733,4094448
NCT04386447,4313591
NCT04386447,40762508
NCT04386447,4353936
NCT04386447,8715
NCT04360759,4313591
NCT04360759,4301868
NCT04360759,4096101
NCT04360759,4157263
NCT04411602,4313591
NCT04411602,4310328
NCT04331795,4253759
NCT04331795,40218805
NCT04331795,45879249
