covidtrialID,conditionOMOPID
NCT04422275,37311061
NCT04347174,31751
NCT04347174,706376
NCT04347174,37311061
NCT04347174,4106628
NCT04347174,40757139
NCT04354155,4216316
NCT04354155,4144793
NCT04354155,37311061
NCT04354155,254761
NCT04354155,437663
NCT04354155,7767
NCT04354155,312437
NCT04354155,442752
NCT04354155,4309406
NCT04354155,45765577
NCT04354155,319049
NCT04354155,4331909
NCT04354155,378143
NCT04397692,37311061
NCT04397692,312437
NCT04397692,40757139
NCT04397692,4299535
NCT04283461,4290437
NCT04283461,4182582
NCT04283461,140168
NCT04283461,437663
NCT04283461,4243056
NCT04283461,40757139
NCT04283461,4043047
NCT04283461,4142985
NCT04283461,4216316
NCT04283461,4171207
NCT04283461,4047705
NCT04283461,43529712
NCT04283461,4050929
NCT04283461,4178303
NCT04371406,756039
NCT04371406,437663
NCT04371406,254761
NCT04371406,4185711
NCT04371406,196523
NCT04371406,378253
NCT04371406,442752
NCT04408040,37311061
NCT04408040,37311061
NCT04408040,45878297
NCT04408040,4256228
NCT04408040,4212484
NCT04408040,1177324
NCT04408040,317376
NCT04408040,313878
NCT04408040,756039
NCT04408040,1177324
NCT04288102,4299535
NCT04288102,40218805
NCT04288102,255848
NCT04288102,312437
NCT04288102,4119786
NCT04435184,703439
NCT04435184,37311061
NCT04435184,40484652
NCT04435184,4112341
NCT04435184,254761
NCT04435184,437663
NCT04435184,312437
NCT04435184,4226263
NCT04435184,4249557
NCT04435184,40757139
NCT04344184,37311061
NCT04344184,43739
NCT04344184,4306572
NCT04352985,3181021
NCT04352985,317002
NCT04352985,43225
NCT04352985,43287
NCT04352985,4160274
NCT04390477,43225
NCT04412252,4130722
NCT04412252,37311061
NCT04412252,44783749
NCT04412252,703439
NCT04412252,43225
NCT04412252,37310285
NCT04275414,37311061
NCT04275414,4158346
NCT04275414,254061
NCT04354389,43529712
NCT04354389,4175297
NCT04354389,703439
NCT04354389,4306572
NCT04354389,431926
NCT04354389,4116778
NCT04354389,40757139
NCT04355247,37311061
NCT04402203,100357
NCT04402203,44783749
NCT04343729,37311061
NCT04370262,4119715
NCT04370262,4243056
NCT04370262,37311061
NCT04370262,4106628
NCT04370262,40757139
NCT04331470,37311061
NCT04344951,4299535
NCT04344951,42964
NCT04344951,4181583
NCT04344951,703439
NCT04302519,44783749
NCT04302519,4236139
NCT04302519,4158346
NCT04391101,703439
NCT04391101,703439
NCT04391101,201965
NCT04391101,4256228
NCT04429763,703443
NCT04429763,43225
NCT04429763,100357
NCT04407390,37311061
NCT04439071,4243056
NCT04439071,43225
NCT04439071,320651
NCT04439071,44783749
NCT04439071,703439
NCT04439071,437663
NCT04439071,254761
NCT04439071,4106628
NCT04439071,40757139
NCT04439071,45882909
NCT04439071,43021229
NCT04365257,703439
NCT04365257,37311061
NCT04365257,4307774
NCT04365257,437663
NCT04365257,4226263
NCT04365257,442752
NCT04365257,196523
NCT04365257,254761
NCT04365257,312437
NCT04343989,4299535
NCT04343989,37311061
NCT04343989,703439
NCT04343989,4256228
NCT04343989,4195694
NCT04343989,4077285
NCT04343989,1177324
NCT04343989,321042
NCT04343989,321588
NCT04343989,40757139
NCT04425252,4300118
NCT04425252,4160039
NCT04425252,316866
NCT04425252,45879799
NCT04425252,46271022
NCT04425252,255573
NCT04425252,255573
NCT04425252,317009
NCT04425252,45881078
NCT04425252,134057
NCT04425252,317576
NCT04425252,319835
NCT04425252,4064161
NCT04425252,45884383
NCT04425252,374948
NCT04425252,40218805
NCT04425252,4142985
NCT04425252,45882909
NCT04425252,4299535
NCT04425252,37311061
NCT04425252,437663
NCT04425252,254761
NCT04425252,4226263
NCT04425252,427224
NCT04425252,378253
NCT04425252,442752
NCT04425252,414719
NCT04425252,42742415
NCT04323332,703443
NCT04323332,44783749
NCT04323332,37311061
NCT04416139,37311061
NCT04416139,4236311
NCT04416139,45878035
NCT04416139,42035945
NCT04416139,35804219
NCT04416139,255848
NCT04416139,437663
NCT04381923,37311061
NCT04381923,100357
NCT04333550,37311061
NCT04333550,37311061
NCT04352608,4209097
NCT04352608,36308301
NCT04352608,316866
NCT04352608,45879799
NCT04352608,35807484
NCT04352608,257007
NCT04352608,4096946
NCT04352608,36308878
NCT04364815,4140562
NCT04364815,36717536
NCT04364815,40765349
NCT04364815,37311061
NCT04364815,4309345
NCT04364815,4142985
NCT04364815,4216316
NCT04364815,45882909
NCT04299152,1112807
NCT04299152,703439
NCT04299152,437663
NCT04299152,4223659
NCT04299152,254761
NCT04299152,36310492
NCT04299152,4216316
NCT04380532,37311061
NCT04380532,46237738
NCT04407689,43739
NCT04407689,19025274
NCT04407689,4256228
NCT04407689,42870418
NCT04407689,37311061
NCT04359615,37311061
NCT04359615,254761
NCT04359615,319052
NCT04359615,4276172
NCT04359615,442752
NCT04359615,378253
NCT04359615,4223659
NCT04351490,4026079
NCT04334512,418763
NCT04334512,4175534
NCT04358614,437663
NCT04358614,254761
NCT04358614,442752
NCT04358614,4223659
NCT04358614,4041437
NCT04358614,1002959
NCT04295551,37310285
NCT04409886,37311061
NCT04409886,316866
NCT04409886,20182
NCT04409886,4185932
NCT04409886,318459
NCT04363034,37311061
NCT04363034,703439
NCT04363034,1177324
NCT04363034,312437
NCT04363034,260936
NCT04363034,40483553
NCT04363034,4256228
NCT04363034,196236
NCT04363034,196236
NCT04363034,4212484
NCT04411628,37311061
NCT04411628,4243056
NCT04411628,40757139
NCT04359316,44783749
NCT04359316,255848
NCT04359316,100357
NCT04359316,37394268
NCT04359316,254761
NCT04359316,196523
NCT04380376,4236139
NCT04380376,37311061
NCT04380376,3021485
NCT04380376,4264333
NCT04380376,4249557
NCT04380376,437663
NCT04380376,254761
NCT04380376,312437
NCT04341870,37311061
NCT04341870,437663
NCT04341870,100357
NCT04341870,255848
NCT04341870,4158346
NCT04373291,37311061
NCT04353271,4208169
NCT04353271,756039
NCT04353271,437663
NCT04353271,254761
NCT04391127,703439
NCT04391127,37311061
NCT04391127,255848
NCT04369742,37311061
NCT04369742,437663
NCT04369742,254761
NCT04369742,312437
NCT04369742,196523
NCT04369742,31967
NCT04369742,442752
NCT04369742,4185711
NCT04369742,4164116
NCT04369742,703439
NCT04369742,139902
NCT04369742,40589905
NCT04369742,4105297
NCT04369742,316999
NCT04369742,321042
NCT04369742,378416
NCT04369742,4174977
NCT04369742,4032354
NCT04348500,37311061
NCT04348500,100357
NCT04348500,4183351
NCT04348500,317376
NCT04348500,37310285
NCT04442178,43739
NCT04442178,19025274
NCT04442178,4256228
NCT04442178,42870418
NCT04442178,37311061
NCT04426344,37311061
NCT04353128,43225
NCT04353128,35609818
NCT04341389,45884656
NCT04341389,317009
NCT04341389,45879799
NCT04341389,141253
NCT04341389,44050693
NCT04341389,706376
NCT04341389,37311061
NCT04341389,4047705
NCT04341389,43529712
NCT04359095,37311061
NCT04359095,4116992
NCT04359095,255848
NCT04359095,45881078
NCT04359095,134057
NCT04359095,20182
NCT04359095,255573
NCT04359095,255573
NCT04359095,316866
NCT04359095,443392
NCT04359095,4285732
NCT04359095,4236139
NCT04359095,132797
NCT04359095,196236
NCT04359095,443207
NCT04359095,317002
NCT04359095,4212484
NCT04359095,4195694
NCT04359095,4264333
NCT04359095,4096912
NCT04359095,4299535
NCT04359095,43530807
NCT04359095,19499
NCT04359095,45878255
NCT04359095,4008859
NCT04359095,46271022
NCT04359095,36310598
NCT04359095,4223659
NCT04359095,45878594
NCT04304313,37311061
NCT04304313,437663
NCT04304313,100357
NCT04304313,7796
NCT04304313,255848
NCT04304313,4236139
NCT04304313,312437
NCT04360096,703443
NCT04333589,37311061
NCT04333589,100357
NCT04333589,4164116
NCT04333589,37311061
NCT04358549,43225
NCT04358549,703439
NCT04390139,36307567
NCT04390139,4158346
NCT04390139,419165
NCT04390139,41970933
NCT04421391,4576834
NCT04421391,4216316
NCT04279197,4197819
NCT04279197,37311061
NCT04279197,100357
NCT04334005,4345694
NCT04334005,254761
NCT04334005,437663
NCT04334005,4195085
NCT04334005,4223659
NCT04334005,4185711
NCT04334005,4289517
NCT04334005,100357
NCT04334005,43225
NCT04403477,3188131
NCT04403477,260936
NCT04345289,37311061
NCT04345289,703439
NCT04345289,255848
NCT04345289,4032503
NCT04345289,37311061
NCT04345289,37310285
NCT04345289,313878
NCT04345289,437663
NCT04345289,40757139
NCT04397562,4243056
NCT04397562,45878035
NCT04397562,255848
NCT04397562,37311061
NCT04397562,40599742
NCT04397562,40481424
NCT04397562,4187507
NCT04397562,317002
NCT04406389,436093
NCT04406389,37311061
NCT04406389,37311061
NCT04406389,703439
NCT04389671,43739
NCT04389671,40484651
NCT04389671,703439
NCT04389671,4264333
NCT04333420,4236139
NCT04333420,45878035
NCT04356677,37311061
NCT04356677,756039
NCT04356677,319835
NCT04356677,257315
NCT04356677,4243056
NCT04356677,44783749
NCT04356677,43225
NCT04356677,4106628
NCT04356677,40757139
NCT04434248,37311061
NCT04434248,703439
NCT04434248,37311061
NCT04434248,255848
NCT04434248,437663
NCT04434248,254761
NCT04434248,312437
NCT04339712,4299535
NCT04339712,43225
NCT04339712,703439
NCT04339712,443207
NCT04339712,100357
NCT04339712,439934
NCT04339712,45766379
NCT04357990,703439
NCT04357990,4181583
NCT04328467,37311061
NCT04328467,100357
NCT04348370,756083
NCT04354428,703439
NCT04354428,703443
NCT04354428,706513
NCT04354428,4145356
NCT04354428,255573
NCT04354428,4322024
NCT04354428,261325
NCT04354428,20182
NCT04354428,316866
NCT04354428,4153516
NCT04402879,37311061
NCT04402879,4266367
NCT04402879,42596973
NCT04402879,437663
NCT04402879,254761
NCT04402879,312437
NCT04402879,4226263
NCT04393311,37311061
NCT04393311,756039
NCT04393311,37311065
NCT04393311,43225
NCT04382755,415316
NCT04382755,427224
NCT04382755,43225
NCT04382755,37311061
NCT04382755,37311061
NCT04382755,703439
NCT04382755,4083469
NCT04382755,4148702
NCT04382755,4306572
NCT04382755,4331909
NCT04382755,46271778
NCT04382755,441541
NCT04382755,4228212
NCT04382755,4264333
NCT04382755,40757139
NCT04410562,437663
NCT04410562,37311061
NCT04410562,37311061
NCT04410562,254761
NCT04410562,312437
NCT04410562,4147218
NCT04410562,196523
NCT04410562,442752
NCT04410562,4185711
NCT04410562,426619
NCT04410562,378253
NCT04410562,703439
NCT04410562,4114526
NCT04409509,4299535
NCT04409509,703439
NCT04409509,43225
NCT04409509,4273378
NCT04334265,37311061
NCT04334265,100357
NCT04334265,4164116
NCT04334265,4083126
NCT04392973,37311061
NCT04392973,703439
NCT04392973,440029
NCT04392973,703443
NCT04380935,37311061
NCT04380935,4236139
NCT04401410,133444
NCT04401410,703439
NCT04401410,37311061
NCT04401410,4249557
NCT04401410,36309507
NCT04401410,4264333
NCT04401410,316866
NCT04401410,4028244
NCT04401410,20182
NCT04401410,433736
NCT04401410,37016731
NCT04401410,443392
NCT04401410,4215685
NCT04401410,43374
NCT04401410,4171125
NCT04355897,4142947
NCT04355897,37311061
NCT04347954,37311061
NCT04453891,43530807
NCT04453891,4327327
NCT04453891,4254068
NCT04453891,37311061
NCT04453891,37311061
NCT04453891,437663
NCT04453891,254761
NCT04453891,4041664
NCT04453891,4223659
NCT04453891,4185711
NCT04358029,37311061
NCT04358029,756039
NCT04386720,4076624
NCT04386720,4195694
NCT04386720,41970933
NCT04336384,19048133
NCT04336384,37311061
NCT04336384,756039
NCT04441489,37311061
NCT04441489,36309507
NCT04441489,4319884
NCT04321369,44783749
NCT04321369,255848
NCT04321369,100357
NCT04321369,37394268
NCT04321369,254761
NCT04321369,196523
NCT04338347,703439
NCT04338347,100357
NCT04338347,321319
NCT04338347,37311061
NCT04338347,4139525
NCT04453501,255848
NCT04453501,37311061
NCT04453501,37310285
NCT04357314,421514
NCT04357314,4186397
NCT04357314,4107202
NCT04445467,703439
NCT04445467,37311061
NCT04445467,40757139
NCT04445467,43021229
NCT04367129,703439
NCT04367129,4153375
NCT04367129,37311061
NCT04403672,37311061
NCT04403672,37311061
NCT04448782,100357
NCT04448782,37311061
NCT04404270,4117957
NCT04407598,255573
NCT04455243,37311061
NCT04400838,443392
NCT04400838,4112752
NCT04400838,424375
NCT04400838,43529712
NCT04400838,40757139
NCT04356443,37311061
NCT04467047,45878027
NCT04366934,37311061
NCT04366934,703439
NCT04323878,37311061
NCT04323878,756039
NCT04323878,437663
NCT04323878,312437
NCT04323878,100357
NCT04437901,43225
NCT04345640,37311061
NCT04446065,36308878
NCT04446065,43225
NCT04446065,40757139
NCT04392323,3032002
NCT04385069,40769164
NCT04385069,37311061
NCT04456075,703439
NCT04387786,37311061
NCT04386564,4157989
NCT04386564,703439
NCT04386564,255848
NCT04452669,37311061
NCT04409184,703439
NCT04409184,37311061
NCT04409184,4309345
NCT04409184,703439
NCT04389645,37311061
NCT04287686,37311061
NCT04287686,4245975
NCT04287686,100357
NCT04287686,703439
NCT04287686,44783749
NCT04287686,437663
NCT04287686,40599742
NCT04287686,4013105
NCT04371744,703439
NCT04371744,43225
NCT04373148,37311061
NCT04356417,356076
NCT04340479,32207
NCT04340479,37116485
NCT04270383,255848
NCT04270383,37311065
NCT04270383,100357
NCT04270383,41953453
NCT04270383,37311061
NCT04270383,37310285
NCT04433312,37311061
NCT04396600,706537
NCT04370171,443252
NCT04388579,4006969
NCT04388579,4063381
NCT04314817,37311061
NCT04445402,706284
NCT04445402,45876308
NCT04445402,37311061
NCT04453527,37311061
NCT04453527,4028109
NCT04384926,443392
NCT04384926,45879037
NCT04449588,37311061
NCT04449588,4158346
NCT04449588,4236139
NCT04449588,42035945
NCT04368793,37311061
NCT04368793,37310285
NCT04368871,37311061
NCT04368871,37311061
NCT04432779,4299535
NCT04408222,37311061
NCT04408222,37395564
NCT04296643,4165094
NCT04443868,37311061
NCT04443868,756039
NCT04443868,703439
NCT04443868,4116992
NCT04443868,4216316
NCT04389554,4299535
NCT04389554,37311061
NCT04466657,320651
NCT04466657,44783749
NCT04466657,43225
NCT04466657,37311061
NCT04333693,37311061
NCT04333693,756039
NCT04333693,37311061
NCT04333693,37311061
NCT04401241,37311061
NCT04457388,436096
NCT04433286,32207
NCT04439045,434557
NCT04469621,37311061
NCT04469621,45884896
NCT04469621,4167669
NCT04469621,4053677
NCT04469621,1177324
NCT04469621,703439
NCT04469621,4178818
NCT04469621,40757139
NCT04448756,37311061
NCT04448756,703439
NCT04448756,37310285
NCT04279795,437663
NCT04279795,4223659
NCT04279795,442752
NCT04279795,378253
NCT04279795,254761
NCT04279795,319052
NCT04279795,4034235
NCT04279795,312437
NCT04279795,261326
NCT04395664,37311061
NCT04395781,4266367
NCT04395781,37311061
NCT04395781,37311061
NCT04395781,44783749
NCT04395781,4022071
NCT04363671,37311061
NCT04363671,439002
NCT04363671,4310822
NCT04363671,441838
NCT04363671,442077
NCT04363671,4079606
NCT04336345,703439
NCT04336345,37311061
NCT04336345,43225
NCT04436458,37311061
NCT04436458,703439
NCT04436458,196523
NCT04460638,45878035
NCT04425317,703439
NCT04337008,37311061
NCT04337008,703439
NCT04337008,100357
NCT04413071,703439
NCT04379440,4100068
NCT04379440,46285103
NCT04379440,703439
NCT04379440,36717536
NCT04379440,418221
NCT04379440,3172111
NCT04393818,37311061
NCT04393818,36717536
NCT04363593,37311061
NCT04363593,37311061
NCT04363593,703439
NCT04329546,37311061
NCT04329546,4053939
NCT04329546,4142947
NCT04374084,4022071
NCT04374084,37311061
NCT04374084,254761
NCT04374084,312437
NCT04374084,437113
NCT04374084,253797
NCT04427267,36308878
NCT04302688,37310285
NCT04302688,4041975
NCT04353011,436096
NCT04400929,703439
NCT04400929,37311061
NCT04400929,46271075
NCT04433325,37311061
NCT04433325,45876498
NCT04362969,703439
NCT04362969,37311061
NCT04371328,312437
NCT04362995,37311061
NCT04362995,703439
NCT04354792,706453
NCT04341103,36308337
NCT04413968,4142947
NCT04468139,37311061
NCT04344327,37311061
NCT04438993,37311061
NCT04438993,37311061
NCT04438993,703439
NCT04367662,703439
NCT04433871,443392
NCT04433871,43899
NCT04433871,4120445
NCT04433871,926978
NCT04433871,703439
NCT04433871,36307747
NCT04433871,703439
NCT04433871,4058335
NCT04433871,37311061
NCT04368260,37311061
NCT04368260,4170143
NCT04457609,37311061
NCT04457609,435224
NCT04457609,4211641
NCT04279899,37311061
NCT04371510,193782
NCT04371510,703439
NCT04371510,37311061
NCT04371510,402205
NCT04334850,37310285
NCT04334850,4249557
NCT04334850,37311061
NCT04334850,703439
NCT04323761,45878035
NCT04323761,44783749
NCT04323761,37311061
NCT04323761,40757139
NCT04323761,4069091
NCT04323761,4306137
NCT04323761,36717536
NCT04347512,703439
NCT04347512,255848
NCT04366817,4216316
NCT04406844,443392
NCT04449380,703439
NCT04449380,255848
NCT04452942,37311061
NCT04452942,43225
NCT04432948,4299535
NCT04362150,703439
NCT04362150,703439
NCT04362150,100357
NCT04362150,37311061
NCT04362150,756039
NCT04458363,703439
NCT04381351,37311061
NCT04427332,703439
NCT04427332,703439
NCT04441502,703439
NCT04441502,37311061
NCT04351139,4160276
NCT04351139,45884515
NCT04351139,35936174
NCT04351139,4296022
NCT04351139,35621758
NCT04351139,4298444
NCT04470531,761083
NCT04470531,37311061
NCT04470531,37311061
NCT04470531,37395564
NCT04470531,4053677
NCT04470531,4264333
NCT04331574,37311061
NCT04346342,37311061
NCT04346342,4120014
NCT04346342,4028109
NCT04346342,3731106
NCT04445493,381316
NCT04445493,37311061
NCT04376658,412738
NCT04376658,703439
NCT04435457,4243056
NCT04435457,37311061
NCT04431869,4299535
NCT04431869,37311061
NCT04431869,756039
NCT04431869,4114526
NCT04431869,4114528
NCT04361981,37311061
NCT04361981,37311061
NCT04361981,756039
NCT04361981,37311061
NCT04427631,377889
NCT04413955,37311061
NCT04413955,4256228
NCT04413955,4199961
NCT04413955,4195694
NCT04413955,4195694
NCT04413955,1177324
NCT04413955,312437
NCT04413955,260936
NCT04413955,40483553
NCT04413955,4256228
NCT04413955,196236
NCT04413955,196236
NCT04413955,4212484
NCT04444310,37311061
NCT04444310,36308878
NCT04435275,100357
NCT04335188,703439
NCT04353154,1311799
NCT04343339,4139144
NCT04470622,703439
NCT04459637,37311061
NCT04459637,37016927
NCT04377425,4204047
NCT04377425,381316
NCT04377425,380378
NCT04463420,37311061
NCT04463420,312437
NCT04365530,43225
NCT04365530,37311061
NCT04359836,37311061
NCT04359836,756039
NCT04384055,37311061
NCT04356950,703439
NCT04444323,45884515
NCT04444323,4311439
NCT04444323,46270409
NCT04444323,133861
NCT04374422,4061459
NCT04377815,37311061
NCT04325867,45881078
NCT04325867,421514
NCT04325867,4184832
NCT04325867,4305599
NCT04325867,319835
NCT04315870,4299535
NCT04427345,703439
NCT04427345,255848
NCT04396353,435569
NCT04396353,443783
NCT04396353,45879799
NCT04396353,316866
NCT04396353,317576
NCT04396353,433736
NCT04396353,443392
NCT04347928,45878035
NCT04386291,4123514
NCT04386291,37311061
NCT04386291,441542
NCT04453670,37311061
NCT04341766,37311061
NCT04341766,100357
NCT04338009,37311061
NCT04338009,703439
NCT04338009,4249557
NCT04338009,36309507
NCT04366778,37311061
NCT04434261,443392
NCT04434261,703439
NCT04434261,42600142
NCT04371289,4273378
NCT04371289,43225
NCT04416438,4281995
NCT04416438,37311061
NCT04344587,312437
NCT04344587,37311061
NCT04344587,756039
NCT04365348,37311061
NCT04467840,37311061
NCT04467840,762924
NCT04467840,36309507
NCT04376853,37311061
NCT04376853,45881078
NCT04376853,134057
NCT04376853,43022062
NCT04365322,37311061
NCT04365322,443392
NCT04365322,42536486
NCT04416009,37310285
NCT04394884,37311061
NCT04394884,43739
NCT04426071,381316
NCT04426071,4235863
NCT04426071,4307302
NCT04426071,4133611
NCT04382781,37311061
NCT04382781,100357
NCT04443725,100357
NCT04472572,43225
NCT04472572,37311061
NCT04472572,37311061
NCT04472572,312437
NCT04472572,260936
NCT04472572,100357
NCT04472572,196236
NCT04472572,196236
NCT04472572,4212484
NCT04456452,37311061
NCT04456452,43225
NCT04456452,312437
NCT04351529,703439
NCT04420273,4162276
NCT04366154,42511587
NCT04366154,37311061
NCT04323839,4299535
NCT04323839,37311061
NCT04452422,37311061
NCT04452422,443883
NCT04452422,373503
NCT04452422,36304812
NCT04452422,4061473
NCT04452422,4217246
NCT04466605,4329041
NCT04466605,4080995
NCT04466605,431053
NCT04426253,43225
NCT04444297,36308878
NCT04357327,703439
NCT04395924,703439
NCT04395924,4299535
NCT04395924,703439
NCT04395924,4299535
NCT04314271,37310285
NCT04387656,443392
NCT04387656,4240565
NCT04387656,4147164
NCT04387656,36310598
NCT04387656,37208188
NCT04387656,4143404
NCT04387656,35805724
NCT04387656,443216
NCT04387656,703439
NCT04387656,706376
NCT04387656,35940357
NCT04387656,37311061
NCT04387656,46285805
NCT04387656,4122259
NCT04356560,4181583
NCT04356560,380731
NCT04356560,4217808
NCT04356560,4181583
NCT04338360,43225
NCT04338360,37311061
NCT04338360,37311061
NCT04338360,312437
NCT04338360,260936
NCT04338360,4256228
NCT04338360,196236
NCT04338360,196236
NCT04338360,4212484
NCT04420312,37310285
NCT04420312,37311061
NCT04420312,37311061
NCT04420312,37310285
NCT04370886,13983
NCT04416360,439776
NCT04416360,4160039
NCT04416360,438409
NCT04416360,438409
NCT04397705,4240565
NCT04397705,4066212
NCT04397705,4312326
NCT04397705,37311061
NCT04369274,37311061
NCT04369274,4256228
NCT04369274,422413
NCT04369274,756039
NCT04403438,193445
NCT04450004,437663
NCT04450004,43374
NCT04450004,140168
NCT04450004,36308878
NCT04450004,40757139
NCT04450004,4175534
NCT04450004,4216316
NCT04450004,4069091
NCT04450004,45882909
NCT04465656,440417
NCT04435080,4195694
NCT04435080,37311061
NCT04459702,36308878
NCT04421625,443392
NCT04379089,37311061
NCT04379089,756039
NCT04449718,703439
NCT04449718,4266367
NCT04449718,443783
NCT04449718,321588
NCT04449718,20182
NCT04449718,316866
NCT04449718,438112
NCT04449718,253954
NCT04449718,433736
NCT04449718,44783749
NCT04399252,4078929
NCT04399252,37311061
NCT04318314,36308878
NCT04318314,4309345
NCT04425720,37311061
NCT04378686,193782
NCT04378686,45881081
NCT04378686,42033114
NCT04371978,201826
NCT04371978,45877606
NCT04371978,42870418
NCT04371978,703439
NCT04385238,4299535
NCT04362956,4299535
NCT04362956,437663
NCT04362956,100357
NCT04362956,254761
NCT04362956,255848
NCT04448405,4314553
NCT04359914,37311061
NCT04359914,703439
NCT04345159,257628
NCT04345159,80809
NCT04345159,40319772
NCT04411147,4299535
NCT04411147,37311061
NCT04411147,703439
NCT04411147,4164116
NCT04411147,4309345
NCT04411147,43225
NCT04422769,403215
NCT04375748,312653
NCT04375748,4308807
NCT04375748,4231274
NCT04375748,4299535
NCT04375748,4299535
NCT04391738,37311061
NCT04391738,37311061
NCT04401228,4161294
NCT04439084,37311061
NCT04439084,200763
NCT04439084,198964
NCT04439084,201612
NCT04439084,4182582
NCT04439084,200762
NCT04439084,4135822
NCT04439084,4058821
NCT04439084,4232955
NCT04439084,4001171
NCT04456010,406166
NCT04451889,37311061
NCT04451889,45884896
NCT04451889,255573
NCT04451889,255848
NCT04451889,4142875
NCT04451889,43021965
NCT04451889,253506
NCT04451889,4137275
NCT04451889,4163735
NCT04451889,4174275
NCT04451889,257907
NCT04451889,46273014
NCT04357275,37311061
NCT04318366,703439
NCT04403061,37311061
NCT04408001,37311061
NCT04367805,37311061
NCT04367805,43225
NCT04367805,255848
NCT04367805,3731106
NCT04367805,434152
NCT04425616,443392
NCT04395859,42538089
NCT04395859,380097
NCT04376944,37311061
NCT04376944,37311061
NCT04376944,756039
NCT04395755,37311061
NCT04389996,443392
NCT04462393,37311061
NCT04462393,37311061
NCT04461340,37311061
NCT04461340,703446
NCT04461340,255848
NCT04461340,435224
NCT04461340,441541
NCT04325672,37311061
NCT04325672,756039
NCT04367896,37311061
NCT04367896,4190559
NCT04367870,40762606
NCT04367870,4240565
NCT04367870,443392
NCT04445311,37311061
NCT04352634,37311061
NCT04444271,4193646
NCT04444271,45878027
NCT04444271,4192174
NCT04444271,37310285
NCT04444271,37311061
NCT04444271,44783749
NCT04444271,4041664
NCT04444271,438555
NCT04444271,4256228
NCT04444271,196236
NCT04444271,196236
NCT04444271,4080011
NCT04354714,37311061
NCT04354714,100357
NCT04354714,4164116
NCT04354714,45878297
NCT04354714,4256228
NCT04354714,201965
NCT04354714,4323898
NCT04354714,139036
NCT04354714,40479589
NCT04354714,4185572
NCT04354714,4143404
NCT04354714,4313284
NCT04354714,45881081
NCT04354714,40757139
NCT04354714,4224178
NCT04354714,4438
NCT04354714,196168
NCT04354714,4179955
NCT04345549,313878
NCT04345549,254761
NCT04345549,4334403
NCT04345549,4226263
NCT04348396,37311061
NCT04324190,37311061
NCT04347824,37311061
NCT04472013,37311061
NCT04383457,43225
NCT04383457,4022772
NCT04379375,37311061
NCT04435106,37311061
NCT04435106,1177324
NCT04435106,4139525
NCT04435106,40282772
NCT04435106,40768529
NCT04368065,37311061
NCT04336215,100357
NCT04336215,38003684
NCT04350736,36308878
NCT04350736,40757139
NCT04350736,40757139
NCT04350736,4299535
NCT04444531,37311061
NCT04444531,756039
NCT04444531,4056837
NCT04444531,317376
NCT04445337,37311061
NCT04445337,41962773
NCT04445337,4195694
NCT04445337,4264333
NCT04471051,37311061
NCT04471051,756039
NCT04471051,37311061
NCT04251767,37310285
NCT04354818,37311061
NCT04354818,437663
NCT04354818,4048097
NCT04354818,4239314
NCT04354818,43225
NCT04354818,4008247
NCT04354818,706376
NCT04354818,4013106
NCT04354818,443392
NCT04384042,37311061
NCT04384042,37311061
NCT04384042,756039
NCT04334252,38004502
NCT04338568,261326
NCT04338568,37311061
NCT04334291,37311061
NCT04441632,100357
NCT04341610,4112752
NCT04341610,42870418
NCT04341610,4158346
NCT04341610,255848
NCT04470297,4119715
NCT04470297,4243056
NCT04470297,13983
NCT04470297,4106628
NCT04363606,37311061
NCT04385017,703439
NCT04385017,37311061
NCT04385017,254761
NCT04385017,312437
NCT04385017,437663
NCT04385017,4185711
NCT04385017,436235
NCT04385017,42071481
NCT04385017,4299535
NCT04385017,4185135
NCT04385017,439727
NCT04385017,4166825
NCT04468308,381295
NCT04468308,375545
NCT04468308,37311061
NCT04360733,45878035
NCT04355507,37311061
NCT04397900,37311061
NCT04466982,703439
NCT04388657,255848
NCT04388657,45878035
NCT04389658,4309345
NCT04389658,4201893
NCT04387890,37311061
NCT04361916,37311061
NCT04320472,373995
NCT04320472,373995
NCT04320472,4129644
NCT04320472,380834
NCT04320472,703439
NCT04320472,100357
NCT04452565,703439
NCT04452565,45888874
NCT04452565,4299535
NCT04452565,4299535
NCT04390126,443783
NCT04390126,4185302
NCT04390126,316139
NCT04390126,374919
NCT04390126,4290976
NCT04390126,4143341
NCT04390126,4066212
NCT04390126,314971
NCT04390126,4576375
NCT04390126,4236898
NCT04444700,703439
NCT04347460,703439
NCT04394455,434613
NCT04435119,37311061
NCT04400799,45878035
NCT04400799,100357
NCT04400799,254761
NCT04400799,4226263
NCT04400799,312437
NCT04381819,37311061
NCT04381819,703439
NCT04355533,4076624
NCT04363047,44804014
NCT04386109,37311061
NCT04386109,37311061
NCT04386109,4216316
NCT04387955,40599742
NCT04387955,37311061
NCT04387955,703439
NCT04433754,37311061
NCT04433754,37311061
NCT04372680,4195694
NCT04372680,4195694
NCT04372680,37311061
NCT04372680,44092
NCT04435522,4099455
NCT04435522,438112
NCT04435522,703439
NCT04435522,4046011
NCT04435522,427339
NCT04366947,321042
NCT04366947,321042
NCT04443881,4236139
NCT04443881,37311061
NCT04443881,703439
NCT04443881,4279553
NCT04352842,37311061
NCT04352842,4193646
NCT04333407,37311061
NCT04333407,45879799
NCT04333407,317576
NCT04333407,316866
NCT04313946,415316
NCT04313946,442752
